show_id,type,title,director,director_num,cast,cast_num,country,country_num,date_added,weekday_added,day_added,month_added,year_added,release_year,rating,duration,season,serial,listed_in,listed_in_num
81024500,Movie,Roll With Me,,,,,United States,1,"December 1, 2018",Saturday,1,12,2018,2017,TV-MA,90,0,0,"Documentaries, Sports Movies",2
81024703,Movie,Dushman,Shagufta Rafique,1,"Kartar Cheema, Jashan Singh, Sakshi Gulati, Gulshan Grover, Savita Bhatti, Yashpal Sharma, Mohit Sharma, Sukhwinder Sohi",8,,,"October 1, 2018",Monday,1,10,2018,2017,TV-14,141,0,0,"Dramas, International Movies",2
81024717,Movie,Rehmataan,,,"Sukhjinder Shera, Guggu Gill, Deep Dhillon, Raj Virk, Surinder Shinda",5,India,1,"December 28, 2018",Friday,28,12,2018,2012,TV-14,116,0,0,"Dramas, International Movies, Romantic Movies",3
81024728,Movie,Yeh Hai Bakrapur,,,"Amit Sial, Yoshika Verma, Anshuman Jha, Asif Basra, Suruchi Aulakh",5,India,1,"November 1, 2018",Thursday,1,11,2018,2014,TV-14,95,0,0,"Comedies, Dramas, Independent Movies",3
81025019,TV Show,Pablo,,,"Jake Williamson, Rachael Dickson, Sumita Majumdar, Michael White, Tony Finnegan, Scott Mulligan, Rosie King",7,United Kingdom,1,"March 30, 2019",Saturday,30,3,2019,2017,TV-Y,,1,1,"British TV Shows, Kids' TV",2
81025218,TV Show,Bringing Sexy Back,,,Samantha Armstrong,1,,,"October 2, 2019",Wednesday,2,10,2019,2015,TV-14,,1,1,"International TV Shows, Reality TV",2
81025251,TV Show,Court Justice,,,Chris Bourke,1,Australia,1,"October 2, 2019",Wednesday,2,10,2019,2017,TV-MA,,1,1,"Crime TV Shows, Docuseries, International TV Shows",3
81025263,TV Show,Horror Homes,,,Jill Halfpenny,1,United Kingdom,1,"October 2, 2019",Wednesday,2,10,2019,2016,TV-14,,1,1,"British TV Shows, Docuseries, International TV Shows",3
81025309,TV Show,Ghost Town Gold,,,"Brit Eaton, Scott Glaves",2,United States,1,"October 2, 2019",Wednesday,2,10,2019,2012,TV-14,,1,1,Reality TV,1
81025317,TV Show,License to Drill: Louisiana,,,,,Canada,1,"October 2, 2019",Wednesday,2,10,2019,2014,TV-PG,,1,1,Reality TV,1
81025361,TV Show,Kitten Rescuers,,,Jo Brand,1,United Kingdom,1,"October 2, 2019",Wednesday,2,10,2019,2017,TV-14,,1,1,"British TV Shows, International TV Shows, Reality TV",3
81025391,TV Show,Trotsky,,,"Konstantin Khabenskiy, Olga Sutulova, Max Matveev, Evgeniy Stychkin, Orkhan Abulov",5,Russia,1,"December 10, 2018",Monday,10,12,2018,2017,TV-MA,,1,1,"International TV Shows, TV Dramas",2
81025403,TV Show,The Inmate,,,"Ignacio Serricchio, Ana Claudia Talancón, Flavio Medina, Luis Felipe Tovar, Mariana Seoane, Guy Ecker, Isabella Castillo, Bradley Stryker, Gustavo Sánchez Parra, Leonardo Ortizgris, Alejandro Calva, Rodrigo Oviedo, Ramón Medína, Erik Hayser, Tiaré Scanda",15,Mexico,1,"September 26, 2019",Thursday,26,9,2019,2018,TV-MA,,1,1,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",3
81025800,TV Show,Accidentally in Love,,,"Junchen Guo, Yi Ning Sun, Yi Qin Zhao, Mu Xuan Cheng, Li Ma, Mo Zhou",6,United States,1,"October 19, 2018",Friday,19,10,2018,2018,TV-14,,1,1,"International TV Shows, Romantic TV Shows, TV Comedies",3
81025884,Movie,Freedom at Midnight,Tinu Pappachan,1,"Antony Varghese, Vinayakan, Chemban Vinod Jose, Tito Wilson, Sinoj Varghese, Aswathy Manoharan",6,,,"October 1, 2018",Monday,1,10,2018,2018,TV-MA,135,0,0,"Dramas, International Movies, Thrillers",3
81026008,Movie,Ricardo Quevedo: Los amargados somos más,Fernando Ayllón,1,Ricardo Quevedo,1,,,"April 3, 2019",Wednesday,3,4,2019,2019,TV-MA,59,0,0,Stand-Up Comedy,1
81026095,TV Show,Immortals,,,"Kerem Bürsin, Elçin Sangu, Birkan Sokullu, Selma Ergeç, Türkü Turan, Nilperi Şahinkaya, Efecan Şenolsun, Elit İşcan",8,Turkey,1,"March 8, 2019",Friday,8,3,2019,2018,TV-MA,,1,1,"International TV Shows, TV Dramas, TV Horror",3
81026251,Movie,Taylor Swift reputation Stadium Tour,Paul Dugdale,1,Taylor Swift,1,,,"December 31, 2018",Monday,31,12,2018,2018,TV-PG,125,0,0,Music & Musicals,1
81026363,TV Show,Ashes of Love,,,"Yang Zi, Deng Lun, Luo Yunxi",3,China,1,"December 16, 2018",Sunday,16,12,2018,2018,TV-PG,,1,1,"International TV Shows, Romantic TV Shows, TV Comedies",3
81026453,TV Show,Emogenius,,,Hunter March,1,United States,1,"December 15, 2018",Saturday,15,12,2018,2017,TV-PG,,1,1,Reality TV,1
81026475,TV Show,Idiotest,,,Ben Gleib,1,United States,1,"December 15, 2018",Saturday,15,12,2018,2014,TV-PG,,1,1,"Reality TV, TV Comedies",2
81026477,TV Show,Winsanity,,,Donald Faison,1,United States,1,"December 15, 2018",Saturday,15,12,2018,2016,TV-G,,1,1,Reality TV,1
81026478,TV Show,Minute to Win It,,,Apolo Anton Ohno,1,United States,1,"December 15, 2018",Saturday,15,12,2018,2013,TV-PG,,1,1,Reality TV,1
81026700,TV Show,My First First Love,,,"Ji Soo, Jung Chae-yeon, Jinyoung, Choi Ri, Kang Tae-oh, Hong Ji-yoon",6,South Korea,1,"July 26, 2019",Friday,26,7,2019,2019,TV-PG,,2,1,"International TV Shows, Korean TV Shows, Romantic TV Shows",3
81026915,TV Show,Better Than Us,,,"Paulina Andreeva, Kirill Käro, Aleksandr Ustyugov, Olga Lomonosova, Eldar Kalimulin, Vitaliya Kornienko, Vera Panfilova, Aleksandr Kuznetsov, Fyodor Lavrov, Sergey Sosnovskiy, Kirill Polukhin, Pavel Vorontsov",12,Russia,1,"August 16, 2019",Friday,16,8,2019,2019,TV-MA,,1,1,"Crime TV Shows, International TV Shows, TV Dramas",3
81027195,TV Show,Unit 42,,,"Patrick Ridremont, Constance Gay, Tom Audenaert, Roda Fawaz, Danitza Athanassiadis",5,Belgium,1,"June 15, 2019",Saturday,15,6,2019,2017,TV-MA,,1,1,"Crime TV Shows, International TV Shows, TV Dramas",3
81027384,TV Show,The Nineties,,,,,United States,1,"September 30, 2018",Sunday,30,9,2018,2017,TV-14,,1,1,Docuseries,1
81027396,TV Show,The 2000s,,,,,United States,1,"February 19, 2019",Tuesday,19,2,2019,2018,TV-MA,,1,1,Docuseries,1
81028317,TV Show,The Chef Show,,,"Jon Favreau, Roy Choi",2,United States,1,"September 13, 2019",Friday,13,9,2019,2019,TV-MA,,2,1,Docuseries,1
81028791,TV Show,Cells at Work!,,,"Kana Hanazawa, Tomoaki Maeno, Daisuke Ono, Kikuko Inoue, Maria Naganawa, Takahiro Sakurai, Saori Hayami, Nobuhiko Okamoto, Yuichi Nakamura, Shoya Chiba, M・A・O, Ayako Kawasumi, Aya Endo, Hiroyuki Yoshino, Mamiko Noto",15,Japan,1,"January 1, 2020",Wednesday,1,1,2020,2018,TV-14,,1,1,"Anime Series, Teen TV Shows",2
81028895,TV Show,Arthdal Chronicles,,,"Song Joong-ki, Jang Dong-gun, Kim Ji-won, Kim Ok-vin, Kim Eui-sung, Cho Seong-ha, Lee Do-gyeong, Park Hae-joon, Park Byung-eun",9,South Korea,1,"June 2, 2019",Sunday,2,6,2019,2019,TV-14,,1,1,"International TV Shows, Korean TV Shows, TV Action & Adventure",3
81028939,TV Show,Haunted House,,,"Jo Hyun-jung, Gim Young-eun, Gim Chae-ha, I So Eun, Choe Jae-ho",5,,,"December 1, 2018",Saturday,1,12,2018,2017,TV-Y7-FV,,1,1,"Kids' TV, Korean TV Shows",2
81029301,TV Show,Botched Up Bodies,,,"Charlie Brooks, Sue Johnston",2,United Kingdom,1,"October 2, 2019",Wednesday,2,10,2019,2013,TV-MA,,1,1,"British TV Shows, Docuseries, International TV Shows",3
81029429,TV Show,Hyper HardBoiled Gourmet Report,,,Kazutoyo Koyabu,1,,,"May 24, 2019",Friday,24,5,2019,2017,TV-MA,,1,1,"Docuseries, International TV Shows",2
81029570,TV Show,Top Grier,,,,,United States,1,"December 31, 2018",Monday,31,12,2018,2018,TV-14,,3,1,Reality TV,1
81029611,TV Show,Droppin' Cash: Los Angeles,,,,,United States,1,"August 28, 2019",Wednesday,28,8,2019,2019,TV-MA,,2,1,Reality TV,1
81029634,TV Show,For the Win,,,Brodie Smith,1,,,"December 31, 2018",Monday,31,12,2018,2017,TV-14,,1,1,Reality TV,1
81029647,TV Show,Slobby's World,,,Robert Hall,1,United States,1,"December 31, 2018",Monday,31,12,2018,2018,TV-MA,,1,1,Reality TV,1
81029841,Movie,A Christmas Prince: The Royal Baby,John Schultz,1,"Rose McIver, Ben Lamb, Alice Krige, Honor Kneafsey, Sarah Douglas, Andy Lucas, Raj Bajaj, Richard Ashton, Tahirah Sharif, Joel McVeagh, Theo Devaney, Kevin Shen, Momo Yeung, Crystal Yu, Billy Angel",15,,,"December 5, 2019",Thursday,5,12,2019,2019,TV-PG,85,0,0,"Children & Family Movies, Dramas, Romantic Movies",3
81029884,TV Show,The Sound of Your Heart: Reboot,,,"Sung Hoon, Kwon Yuri, Tae Hang-ho, Joo Jin-mo, Shim Hye-jin, Ji Su-won, Park Cheol-min, Kim Seong-won, Kang Yoon, Seo Eun-ah, Bae Yoon-kyung",11,South Korea,1,"December 3, 2018",Monday,3,12,2018,2018,TV-14,,2,1,"International TV Shows, Korean TV Shows, TV Comedies",3
81030409,Movie,The House of Flowers Presents: The Funeral,Manolo Caro,1,"Cecilia Suárez, Aislinn Derbez, Dario Yazbek, Juan Pablo Medina, Arturo Ríos, Paco León, Norma Angélica, David Ostrosky, Verónica Langer, Lucas Velázquez",10,,,"November 1, 2019",Friday,1,11,2019,2019,TV-MA,36,0,0,Movies,1
81030755,Movie,The Last Resort,"Dennis Scholl, Kareem Tabsch",2,,,United States,1,"April 21, 2019",Sunday,21,4,2019,2018,TV-14,70,0,0,Documentaries,1
81030762,TV Show,Pioneers: First Women Filmmakers*,,,,,,,"December 30, 2018",Sunday,30,12,2018,1925,TV-PG,,1,1,TV Shows,1
81030976,Movie,All Good Ones Get Away,Víctor García,1,"Claire Forlani, Jake Abel, Titus Welliver, Melina Matthews",4,,,"July 30, 2019",Tuesday,30,7,2019,2019,TV-MA,83,0,0,"International Movies, Thrillers",2
81031037,Movie,Oddbods: Party Monsters,,,"Nadia Ramlee, Chio Su-Ping, Jeremy Linn, Marlon Dance-Hooi",4,,,"October 19, 2018",Friday,19,10,2018,2018,TV-Y,23,0,0,Movies,1
81031038,Movie,Oddbods: The Festive Menace,,,"Nadia Ramlee, Chio Su-Ping, Jeremy Linn, Marlon Dance-Hooi",4,,,"December 1, 2018",Saturday,1,12,2018,2018,TV-Y,23,0,0,Movies,1
81031262,TV Show,Man Like Mobeen,,,,,United Kingdom,1,"February 8, 2019",Friday,8,2,2019,2019,TV-MA,,2,1,"British TV Shows, TV Comedies",2
81031306,Movie,The Great Battle,,,"Zo In-sung, Nam Joo-hyuk, Park Sung-woong, Bae Seong-woo, Seolhyun, Jung Eun-chae, Yu Oh-seong, Sung Dong-il, Oh Dae-whan",9,South Korea,1,"April 8, 2019",Monday,8,4,2019,2018,TV-MA,136,0,0,"Action & Adventure, Dramas, International Movies",3
81031355,TV Show,Strong,,,Gabrielle Reece,1,United States,1,"October 1, 2018",Monday,1,10,2018,2016,TV-PG,,1,1,Reality TV,1
81031373,TV Show,Don't F**k with Cats: Hunting an Internet Killer,Mark Lewis,1,,,"United Kingdom, United States",2,"December 18, 2019",Wednesday,18,12,2019,2019,TV-MA,,1,1,"Crime TV Shows, Docuseries",2
81032626,TV Show,Fake or Fortune?,,,"Fiona Bruce, Philip Mould, Bendor Grosvenor",3,United Kingdom,1,"July 26, 2019",Friday,26,7,2019,2015,TV-G,,1,1,"British TV Shows, Crime TV Shows, Docuseries",3
81032659,TV Show,Monty Don's Italian Gardens,,,Monty Don,1,United Kingdom,1,"July 26, 2019",Friday,26,7,2019,2011,TV-G,,1,1,"British TV Shows, Docuseries, International TV Shows",3
81032669,TV Show,Monty Don's French Gardens,Rachel Bell,1,,,United Kingdom,1,"July 26, 2019",Friday,26,7,2019,2013,TV-G,,1,1,"British TV Shows, Docuseries, International TV Shows",3
81032812,TV Show,Inst@famous,,,,,United Kingdom,1,"December 31, 2018",Monday,31,12,2018,2018,TV-MA,,1,1,Reality TV,1
81032867,TV Show,Love @ Seventeen,,,"Lego Lee, Nikki Hsin-Ying Hsieh, Edison Wang, Amanda Chou",4,Taiwan,1,"December 21, 2018",Friday,21,12,2018,2016,TV-14,,1,1,"International TV Shows, Romantic TV Shows, TV Dramas",3
81032872,TV Show,Jojo's World,,,"Tia Lee, In Deok Hwang, Yen-j, Jason Hsu, Andy Wu, Sharon Hsu",6,Taiwan,1,"December 21, 2018",Friday,21,12,2018,2017,TV-14,,1,1,"International TV Shows, Romantic TV Shows, TV Comedies",3
81032873,TV Show,Lion Pride,,,"Yen Tsao, Amanda Chou, Kevin Liu, Peace Yang, Kenny Wen, Tzu-chiang Chao, Vince Kao, Lin Ching-Tai, Lin He Xuan, Michael Yang",10,Taiwan,1,"December 21, 2018",Friday,21,12,2018,2017,TV-14,,1,1,"International TV Shows, Romantic TV Shows, TV Comedies",3
81032874,TV Show,Single Ladies Senior,,,"Summer Meng, Christina Mok, Alina Cheng, Bonnie Wang",4,,,"December 22, 2018",Saturday,22,12,2018,2018,TV-14,,1,1,"International TV Shows, Romantic TV Shows, TV Dramas",3
81033107,Movie,Alexis Viera: A Story of Surviving,Luis Ara,1,Alexis Viera,1,,,"March 20, 2019",Wednesday,20,3,2019,2019,TV-14,69,0,0,"Documentaries, International Movies, Sports Movies",3
81033445,TV Show,Neon Genesis Evangelion,,,"Megumi Ogata, Kotono Mitsuishi, Yuriko Yamaguchi, Megumi Hayashibara, Yuko Miyamura, Fumihiko Tachiki, Akira Ishida, Motomu Kiyokawa, Hiro Yuki, Miki Nagasawa, Takehito Koyasu, Tomokazu Seki, Tetsuya Iwanaga, Junko Iwao, Mugihito",15,Japan,1,"June 21, 2019",Friday,21,6,2019,1995,TV-14,,1,1,"Anime Series, International TV Shows",2
81033645,TV Show,My Sassy Girl,,,"Joo Won, Oh Yeon-seo, Lee Jung-shin, Kim Yoon-hye, Sohn Chang-min, Yoon Se-a, Cho Hee-bong, Jung Woong-in, Lee Kyung-hwa",9,South Korea,1,"November 15, 2019",Friday,15,11,2019,2017,TV-14,,1,1,"International TV Shows, Korean TV Shows, Romantic TV Shows",3
81033650,TV Show,Inheritors,,,"Lee Min-ho, Park Shin-hye, Kim Woo-bin, Krystal Jung, Kim Ji-won, Choi Jin-hyuk, Kang Ha-neul, Kim Sung-ryoung, Kim Mee-kyeong, Yoon Jin-seo",10,South Korea,1,"November 15, 2019",Friday,15,11,2019,2013,TV-14,,1,1,"International TV Shows, Korean TV Shows, Romantic TV Shows",3
81033727,TV Show,Shadow,,,"Pallance Dladla, Khathu Ramabulana, Amanda du-Pont, Tumie Ngumla",4,,,"March 8, 2019",Friday,8,3,2019,2019,TV-MA,,1,1,"Crime TV Shows, International TV Shows, TV Action & Adventure",3
81033895,TV Show,Hardy Bucks,,,"Martin Maloney, Owen Colgan, Chris Tordoff, Peter Cassidy, Tom Kilgallon, Michael Salmon, Wayne Lynch, Tommy Miller",8,Ireland,1,"January 11, 2019",Friday,11,1,2019,2018,TV-MA,,4,1,TV Comedies,1
81034010,Movie,Back to School,"Rémy Four, Julien War",2,"Ludovik, Jérôme Niel, Nicolas Berno, Johann Dionnet, Caroline Anglade, Joséphine Draï, Pauline Deshons, Marc Riso, Romain Lancry, Nicolas Lumbreras, Claire Tran, Pitcho Womba Konga",12,,,"August 30, 2019",Friday,30,8,2019,2019,TV-MA,84,0,0,"Comedies, International Movies",2
81034099,TV Show,Jeopardy!,,,Alex Trebek,1,United States,1,"October 28, 2019",Monday,28,10,2019,2019,TV-G,,5,1,Reality TV,1
81034612,Movie,Secrets in the Hot Spring,,,"Chang Ting-hu, Hong Yan-xiang, Lin He Xuan, Kuo Shu-yao, Law Kar-Ying, Mimi Chu",6,Taiwan,1,"December 31, 2018",Monday,31,12,2018,2018,TV-14,108,0,0,"Comedies, Horror Movies, International Movies",3
81034632,Movie,Once in a Lifetime Sessions with George Ezra,,,,,,,"December 15, 2018",Saturday,15,12,2018,2018,TV-14,78,0,0,"Documentaries, Music & Musicals",2
81034633,Movie,Once in a Lifetime Sessions with Kasabian,Matt Askem,1,"Sergio Pizzorno, Tom Meighan, Chris Edwards, Ian Mattthews, Lauren Laverne",5,,,"December 15, 2018",Saturday,15,12,2018,2018,TV-MA,79,0,0,"Documentaries, Music & Musicals",2
81034634,Movie,Once in a Lifetime Sessions with OneRepublic,,,,,,,"December 15, 2018",Saturday,15,12,2018,2018,TV-PG,73,0,0,"Documentaries, Music & Musicals",2
81034635,Movie,Once in a Lifetime Sessions with Snow Patrol,Matt Askem,1,"Gary Lightbody, Nathan Connolly, Jonny Quinn, Paul Wilson, Johnny McDaid, Edith Bowman",6,,,"December 15, 2018",Saturday,15,12,2018,2018,TV-MA,83,0,0,"Documentaries, Music & Musicals",2
81034697,TV Show,Crime Time,,,"Augusto Madeira, Érico Brás, Gustavo Machado, Dionisio Neto, Fernanda Vianna, Georgina Castro, Leo Miranda, Marat Descartes, Mauricio Tarcinalli Barros, Sabrina Greve, Sérgio Malheiros",11,France,1,"January 31, 2019",Thursday,31,1,2019,2017,TV-MA,,1,1,"Crime TV Shows, International TV Shows, TV Action & Adventure",3
81034775,TV Show,Falsa identidad,,,"Luis Ernesto Franco, Camila Sodi, Sergio Goyri, Samadhi Zendejas, Eduardo Yáñez, Sonya Smith, Alejandro Camacho, Azela Robinson, Uriel del Toro, Géraldine Bazán, Gabriela Roel, Marcus Ornellas",12,"Mexico, United States",2,"June 1, 2019",Saturday,1,6,2019,2018,TV-MA,,1,1,"Crime TV Shows, Spanish-Language TV Shows, TV Dramas",3
81034946,TV Show,Maradona in Mexico,,,Diego Armando Maradona,1,"Argentina, United States, Mexico",3,"November 13, 2019",Wednesday,13,11,2019,2020,TV-MA,,1,1,"Docuseries, Spanish-Language TV Shows",2
81034980,Movie,Life Overtakes Me,"John Haptas, Kristine Samuelson",2,,,"Sweden, United States",2,"June 15, 2019",Saturday,15,6,2019,2019,TV-PG,40,0,0,Documentaries,1
81035103,Movie,Muzaffarnagar Baaqi Hai,Nakul Singh Sawhney,1,,,India,1,"November 15, 2018",Thursday,15,11,2018,2015,TV-MA,136,0,0,"Documentaries, International Movies",2
81035117,Movie,True: Tricky Treat Day,,,"Michela Luci, Jamie Watson, Eric Peterson, Anna Claire Bartlam, Nicolas Aqui, Cory Doran, Julie Lemieux, Derek McGrath",8,Canada,1,"September 20, 2019",Friday,20,9,2019,2019,TV-Y,24,0,0,Children & Family Movies,1
81035120,Movie,True: Grabbleapple Harvest,,,"Michela Luci, Jamie Watson, Eric Peterson, Anna Claire Bartlam, Nicolas Aqui, Cory Doran, Julie Lemieux, Derek McGrath",8,,,"November 1, 2019",Friday,1,11,2019,2019,TV-Y,24,0,0,Movies,1
81035121,Movie,True: Winter Wishes,,,"Michela Luci, Jamie Watson, Eric Peterson, Anna Claire Bartlam, Nicolas Aqui, Cory Doran, Julie Lemieux, Derek McGrath",8,,,"November 26, 2019",Tuesday,26,11,2019,2019,TV-Y,46,0,0,Movies,1
81035127,Movie,True: Happy Hearts Day,,,"Michela Luci, Jamie Watson, Eric Peterson, Cory Doran, Nicolas Aqui",5,,,"February 1, 2019",Friday,1,2,2019,2019,TV-Y,24,0,0,Children & Family Movies,1
81035279,Movie,FYRE: The Greatest Party That Never Happened,Chris Smith,1,,,United States,1,"January 18, 2019",Friday,18,1,2019,2019,TV-MA,98,0,0,Documentaries,1
81035398,Movie,Maharaja: The Story of Ranjit Singh,Amarjit Virdi,1,"Gurpreet Guggi, Rocky Bhardwaj, Brijesh Ahuja, Gick Grewal, Inderjit Grewal, Lekhraj Thakur",6,,,"January 30, 2019",Wednesday,30,1,2019,2010,TV-14,56,0,0,"Dramas, International Movies",2
81035750,Movie,The Gospel of Mark,David Batty,1,"Selva Rasalingam, Mourad Zaoui, El Mahmoudi M'Barek, Abdelilah Wahbi, Abdelaziz N'Mila, Ait Youssef Youssef",6,,,"October 19, 2018",Friday,19,10,2018,2015,TV-14,123,0,0,"Dramas, Faith & Spirituality",2
81035751,Movie,The Gospel of Matthew,David Batty,1,"Selva Rasalingam, Mourad Zaoui, Karima Gouit, El Mahmoudi M'Barek, Abdelilah Wahbi, Ait Youssef Youssef, Ramdane Aala, Mohamed El Korchi",8,,,"October 19, 2018",Friday,19,10,2018,2014,TV-14,190,0,0,"Dramas, Faith & Spirituality",2
81035838,Movie,Alarmoty in the Land of Fire,,,,,,,"August 5, 2019",Monday,5,8,2019,2017,TV-14,94,0,0,"Comedies, International Movies",2
81035847,Movie,The Republic of Imbaba,Ahmed Al-Badry,1,"Bassem Samra, Ola Ghanem, Ahmad Wafiq, Feryal Youssef, Ayman Kandil, Inas Ezz El Din, Mohamed Farouk",7,,,"June 6, 2019",Thursday,6,6,2019,2015,TV-MA,90,0,0,"Dramas, International Movies",2
81035850,Movie,My Wife and My Wifey,Moataz El Tony,1,"Ramez Galal, Shery Adel, Hassan Hosny, Samy Maghawry, Youssef Eid, Raja Al-Jeddawi, Edward",7,,,"April 18, 2019",Thursday,18,4,2019,2014,TV-14,99,0,0,"Comedies, International Movies",2
81035852,Movie,Best Neighbors,Tamer Bassiouni,1,"Sameh Hussain, Menna Arafa, Merna al-Mohandes",3,,,"June 6, 2019",Thursday,6,6,2019,2014,TV-14,98,0,0,"Comedies, International Movies",2
81035853,Movie,Convict,Abdul Aziz Hashad,1,"Bassem Samra, Ahmad Wafiq, Ahmed Azmy, Dina Fouad, Mohamed Sharaf, Ahmed Rateb, Maha Sabry, Diaa El Merghany, Inas Ezz El Din, Said Tarabeek",10,,,"June 13, 2019",Thursday,13,6,2019,2014,TV-MA,97,0,0,"Dramas, International Movies",2
81035857,Movie,The Bulbul's Nest,Husam El-Gohari,1,"Kareem Mahmoud Abdel Aziz, Mai Selim, Sad Al-Saghir, Mahmood El-Laithi, Maher Essam, Dina",6,,,"May 9, 2019",Thursday,9,5,2019,2013,TV-MA,96,0,0,"Comedies, International Movies",2
81035861,Movie,Abdo Mota,,,Mohamed Ramadan,1,Egypt,1,"April 19, 2019",Friday,19,4,2019,2012,TV-MA,100,0,0,"Action & Adventure, Dramas, International Movies",3
81035866,Movie,The Player,Ahmad El-Badri,1,"Ramez Galal, Emy Samir Ghanim, Edward Fouad, Hassan Hosny, Yousef Fawzy, Samar Gaber, Ragaa Al-Geddawy, Maha Abou Ouf, Mai El-Kady",9,,,"June 20, 2019",Thursday,20,6,2019,2012,TV-MA,110,0,0,"Comedies, International Movies",2
81035867,Movie,It's Fine,Ismail Farouk,1,"Saad El Soghayar, Amar, Mohamed Ramadan, Kareem Mahmoud Abdel Aziz, Ayten Amer, Aminaa Alfakharani, Genna Amr, Lotfy Labib, Mahmoud Ellithy",9,,,"May 3, 2019",Friday,3,5,2019,2012,TV-14,101,0,0,"Comedies, International Movies, Music & Musicals",3
81035868,Movie,An Upper Egyptian,"Ismail Farouk, Hazem Fouda",2,"Mohamed Ramadan, Randa El Behery, Nermin Maher, Inas El Naggar, Mayar El Gheity, Hassan Abdulfattah, Sabri Abdulmonem, Alaa Zenhom, Abdalah Mishrif, Mohamed Soliman",10,,,"June 20, 2019",Thursday,20,6,2019,2014,TV-MA,85,0,0,"Comedies, Dramas, International Movies",3
81035869,Movie,A Mission in an Old Movie,Ahmad El-Badri,1,"Edward, Fifi Abdo, Lotfy Labib, Madeleine Matar, Nahla Zaki, Ahmed Fathy, Said Tarabeek, Badriya Tolba, Eman El-Sayed",9,,,"April 25, 2019",Thursday,25,4,2019,2012,TV-MA,98,0,0,"Comedies, International Movies",2
81035879,Movie,Three-Quarters Decent,Mohamed Hamdy,1,"Mohamed Ragab, Lamitta Frangieh, Mohsen Mansour, Rania Mallah, Madlyn Tabar, Mimi Gamal, Ahmed Rateb, Ahmed Zaher",8,,,"June 20, 2019",Thursday,20,6,2019,2010,TV-MA,96,0,0,"Comedies, Dramas, International Movies",3
81036061,TV Show,In Family We Trust,,,"Songsit Roongnophakunsri, Saksit Tangtong, Kathaleeya McIntosh, Sopitnapa Choompanee, Apasiri Nitibhon, Phollawat Manuprasert, Nappon Gomarachun, Patravadi Mejudhon, Kejmanee Wattanasin, Supoj Chancharoen, Pimmara Charoenpakdee, Thanapob Leeratanakajorn, Kritsanapoom Pibulsonggram, Teeradon Supapunpinyo, Kongyingyong Chonlathorn, Lapat Ngamchaweng, Sivakorn Adulsuttikul, Paris Intarakomalyasut, Jackrin Kungwankiatichai, Vachirawich Aranthanawong, Sawanya Paisarnpayak, Kanyawee Songmuang, Pitisak Yaowananon, Chavalit Chittanant, Thaneth Warakulnukroh",25,Thailand,1,"December 29, 2018",Saturday,29,12,2018,2018,TV-MA,,1,1,"Crime TV Shows, International TV Shows, TV Dramas",3
